Package_name,Reviewer_name,Review,Rating
Bitdefender Mobile Security,A Google user,"Been a Bitdefender user for years. Always great coverage, scans, and virus protection. Highly recommend!",5
Bitdefender Mobile Security,A Google user,Why does a mobile security device use tracking I discovered that Bitdefender is bundled with Google and Adobe tracking. So essentially I'm paying for an app who in turn is selling my personal information to data brokers. In my book that weakens the integrity of a data security company.,2
Bitdefender Mobile Security,A Google user,Great app for multi threat protection.,4
Bitdefender Mobile Security,A Google user,Have been using for years on all of my family's devices (paid subscriber). It has always identified issues and I trust both the app and company.,5
Bitdefender Mobile Security,A Google user,#Add bitdefender traffic light integration in this app,5
Bitdefender Mobile Security,A Google user,"This is by far the best complete and most comprehensive security app for mobile devices. It has many great features, thorough and solid security, and all while having very low impact on resources and battery usage. There's a reason Bitdefender takes the no. 1 spot year after year and it's well deserved. Keep it up devs and I will renew my subscription for many years to come. 5 of 5 stars ⭐⭐⭐⭐⭐",5
Bitdefender Mobile Security,A Google user,All good so far. 👍,4
Bitdefender Mobile Security,A Google user,Peace of mind protection offered by Bitdefender,5
Bitdefender Mobile Security,A Google user,the best@what this app does 4 U! Great!,5
Bitdefender Mobile Security,A Google user,Excellent 👍,5
Bitdefender Mobile Security,A Google user,"I installed the app for some 14d trial it said from the free bitdefender antivirus because I wanted to see how customizable it is and what features it has.. Then I can't get over the buy screen to actually check it out. Not nice. Tried twice then un-installed. I am a private person, I don't wanna share my stuff with random companies without knowing which data and where it goes, least of all my payment details or even my PayPal e-mail. If you're forcing me to do that, goodbye.",2
Bitdefender Mobile Security,A Google user,Very good easy to install seems to work very well,5
Bitdefender Mobile Security,A Google user,Nice,4
Bitdefender Mobile Security,A Google user,Thank you,5
Bitdefender Mobile Security,A Google user,Good app in a such a lower price.,5
Bitdefender Mobile Security,A Google user,It is great 👍,5
Bitdefender Mobile Security,A Google user,Reliable and Non-Intrusive,5
Bitdefender Mobile Security,A Google user,Easy to use,5
Bitdefender Mobile Security,A Google user,"So far no issues, working smoothly, thanks.",5
Bitdefender Mobile Security,A Google user,Great app,5
Bitdefender Mobile Security,A Google user,Best,5
Bitdefender Mobile Security,A Google user,Deleted all my malware and viruses,5
Bitdefender Mobile Security,A Google user,"Till now it's good working, bought it for Tablet.",5
Bitdefender Mobile Security,A Google user,good,5
Bitdefender Mobile Security,A Google user,Cool features,5
Bitdefender Mobile Security,A Google user,exceptional,5
Bitdefender Mobile Security,A Google user,Looks great so far. Simple download instructions and procedure.,5
Bitdefender Mobile Security,A Google user,great,5
Bitdefender Mobile Security,A Google user,No 1 antivirus software,5
Bitdefender Mobile Security,A Google user,Just excellent. Very good tool. Been using it for years.,5
Bitdefender Mobile Security,A Google user,The best of the best bar none.,5
Bitdefender Mobile Security,A Google user,"It seems to work very well, but web protection turns off often, chat protection and Web Protection turns off too. Even when the app is open and when phone is charging.",4
Bitdefender Mobile Security,A Google user,Very good and keeping my son's phone safe,5
Bitdefender Mobile Security,A Google user,Amy was very patient with me.,5
Bitdefender Mobile Security,A Google user,Good,5
Bitdefender Mobile Security,A Google user,Good,5
Bitdefender Mobile Security,A Google user,How do I manually scan?,5
Bitdefender Mobile Security,A Google user,Always keep me safe online.,5
Bitdefender Mobile Security,A Google user,"Most reliable for mobile protection, I have it also on my laptop...",5
Bitdefender Mobile Security,A Google user,Easy to use,5
Bitdefender Mobile Security,A Google user,It's Perfect & Helpful!!!,5
Bitdefender Mobile Security,A Google user,It always works when someone tries to take our identity. If someone slips by and tries it scan immediately and gets rid of it.,5
Bitdefender Mobile Security,A Google user,Just purchased but so far good. I'm replacing my Kaspersky.,5
Bitdefender Mobile Security,A Google user,Great app,4
Bitdefender Mobile Security,A Google user,"Easy to use, and helpful for a cell phone newbie",5
Bitdefender Mobile Security,A Google user,"So Far, So Good. Download was easy.",5
Bitdefender Mobile Security,A Google user,Very easy install.,5
Bitdefender Mobile Security,A Google user,I am a fan of the Bitdefender products. I use the Total Antivirus for personal and professional devices and recommend it to customers. This product fits the bill of what I was looking for. I do not use their VPN and have gone with NordVPN for that. Never been a fan of one-stop-shopping for security applications and services. Nothing to do with their service.,5
Bitdefender Mobile Security,A Google user,The defender has some pretty good features that I've wanted for a long time now like scanning email and text messages for scam emails that you get scam alerts every antivirus should have some kind of integration of that in their apps,5
Bitdefender Mobile Security,A Google user,Great Internet security,5
Bitdefender Mobile Security,A Google user,Bitdefender is by far the best security provider on the web. I've been using it for several years now and I strongly recommend it.,5
Bitdefender Mobile Security,A Google user,Customer Service Sucks I called their customer service to find out why I was being charged two different fees for my wife's phone and my phone and the Middle Eastern speaking man that I couldn't hardly understand couldn't tell me why I was being charged two different fees and he couldn't connect me with a supervisor so I canceled my subscription I'm very dissatisfied. And I've sent an email to the email address you gave me and I've explained the situation to you it is what I stated it to be.,1
Bitdefender Mobile Security,A Google user,East to activate,5
Bitdefender Mobile Security,A Google user,only just got it but looks impressive,5
Bitdefender Mobile Security,A Google user,Thank you for your service,5
Bitdefender Mobile Security,A Google user,"Amazing app, although they should add deep scan for the phone, similar to windows deep scan which will take more time but you'll be more secure",4
Bitdefender Mobile Security,A Google user,"right off the batt, Bit wants you to read like a 50 page agreement which will just tell you they get to trade/sell/give you information to third parties and they aren't responsible for anything even if their security don't provide said security. Then when you agree they want your email which they shouldn't need. you also need to request they remove your information.",1
Bitdefender Mobile Security,A Google user,Good product,4
Bitdefender Mobile Security,A Google user,Wonderful,5
Bitdefender Mobile Security,A Google user,Was forced to swap anti-virus software. But so far I am not displeased,5
Bitdefender Mobile Security,A Google user,Easy to load and set up as another device sharing with my PC,5
Bitdefender Mobile Security,A Google user,The installation experience was very elucidating. So far I'm enjoying the software and the learning experience!,5
Bitdefender Mobile Security,A Google user,"Bitdefender has slowed down my PC to the extent that normal functions and often visited common websites are practically unusable. Bitdefender is THE WORST security software I have EVER encountered. NO OTHER SECURITY SOFTWARE HAS EVER WRECKED SO MUCH FROM BASIC FUNCTIONS TO BROWSERS SLOWED TO A STANDSTILL - and all of that on a good, strong and established internet connection right here. THE VERY WORST EVER. I hope you cease to exist as a company. Hey, way to go Bitdefender! Great job! AVOID.",1
Bitdefender Mobile Security,A Google user,Easy to use,5
Bitdefender Mobile Security,A Google user,Great app. Protects technology.,5
Bitdefender Mobile Security,A Google user,"Terrible, can't uninstall",1
Bitdefender Mobile Security,A Google user,I have used Bitdefender for several years and have never had a problem.,5
Bitdefender Mobile Security,A Google user,Excellent trusted virus security software at a competitive price and recommended by experts. Better than more expensive brands,5
Bitdefender Mobile Security,A Google user,I depend on bitdefender,5
Bitdefender Mobile Security,A Google user,L 2d lllllllll ⁹nloop lllllllo9ll kl lolem9 kko lllllllll lllllllll mm lllllllll mmllm mmmrview for business 666m6mmlllllll 24lm 2d nolllllllll o,4
Bitdefender Mobile Security,A Google user,It works,5
